adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,19950,tt1385824,hi,13B: Fear Has a New Address,"Manohar, an upwardly mobile middle class Indian moves into a new apartment -13B on the 13th floor with his family. From the first day in their new home, the women are hooked on to a new TV show 'Sab Khairiyat'. The show is about a family eerily similar to theirs who have also just moved into a new house. As the TV show unfolds, all the incidents that happen in the show start happening to them.",1.39827,/x3u1APDyZwK9T1A6nrRgl5kGGgw.jpg,"[{'name': 'Reliance Big Pictures', 'id': 6583}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2009-03-06,0,137,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,13B - Fear Has a New Address,13B: Fear Has a New Address,False,5.7,16
False,,364000,"[{'id': 53, 'name': 'Thriller'}]",,13123,tt1241195,hi,Aamir,A doctor of Indian origin returning to Mumbai from London is forced to participate in a terrorist plot.,0.765555,/oKjYhH5RC8Pr33iAMOF7YPW9HuP.jpg,"[{'name': 'UTV Motion Pictures', 'id': 2320}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2008-06-06,0,99,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Who says that man scripts his own destiny by himself?,Aamir,False,6.7,12
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",,33104,tt0077451,hi,डॉन,"A ruthless gangster named Don is killed during a scuffle with the police. Since only DSP DeSilva knows of this incident, he recruits another person named Vijay who is a spitting image of Don. Vijay is planted in Don's place in Don's gang and DeSilva has a plan to nab the entire gang in this way. But when DeSilva dies during a raid, the secret that Vijay is not Don is also buried with him.",0.734834,/f951QWqrqQZ5dIw4woYNPAiHRXV.jpg,"[{'name': 'Nariman Films', 'id': 5249}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1978-04-20,0,166,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Don,False,6,18
False,,5750000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://billu.redchillies.com/,16345,tt1230448,hi,Billu,"A remake of the hugely successful Malayalam film Kadha Parayumbol, Billu (formerly ""Billu Barber"") is the story of a small town man, Billu (Irrfan Khan) who mentions to his family that he was once a friend of superstar; Sahir Khan (Shahrukh Khan). Then everything changes when Sahir Khan makes an appearance to film a movie in the town. Rumors spread that Billu is Sahir's close friends, and he becomes a celebrity virtually overnight. The trouble begins when townsfolk want to meet with Sahir but Billu is unable to contact him.",1.355305,/nmWKskigmvBow3uOP4RPQOIaUux.jpg,"[{'name': 'Red Chillies Entertainment', 'id': 2343}, {'name': 'Eros International', 'id': 3653}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2009-02-13,10000000,137,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Billu,False,6.5,27
False,,2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,15084,tt0456165,hi,Salaam Namaste,"Salaam Namaste is about two Indians who have left their houses to make a life on their own, and how they meet and how they tackle their own relationships and problems and overcome them themselves without their families",1.557528,/zZFiKsC82lbdIfHXrZ2rK4qov8P.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2005-09-09,0,158,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Salaam Namaste,False,5.7,21
False,,16000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://kambakkhtishq.erosentertainment.com/,10788,tt1144804,hi,कमबख़्त इश्क़,Kambakkht Ishq is about a stuntman and a supermodel that don't believe in love but through a hilarious series of events they fall for each other.,2.024764,/z7HOOVbha62OGadQYZwEHyo3aYA.jpg,"[{'name': 'Eros International', 'id': 3653}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2009-07-03,0,142,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Super Stuntman .... Supermodel .... Feel the Love - The Battle Begins this Summer!,Kambakkht Ishq,False,4.3,15
False,,500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,69426,tt0242572,ta,Kandukondain Kandukondain,"Two young women with differing views on love find themselves with three suitors. Sowmya (Tabu) attracts the attention of aspiring film director Manohar (Ajith), while wounded Captain Bala (Mammootty) falls for her younger, hopelessly romantic sister, Meenu (Aishwarya Rai) but hesitates because he is much older than she. Meanwhile, Meenu meets and falls for a businessman with a passion for poetry, Srikanth (Abbas). Manohar goes to Madras to make a film and prove himself worthy of Sowmya, and Srikanth's business collapses, and he also departs to find someone who will lend him the money to pay off his investors.",0.660663,/AnhaX3iivU7aLc6fLuAuHXTsbgO.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2000-05-05,500000,157,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ta', 'name': 'தமிழ்'}, {'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Kandukondain Kandukondain,False,6.4,7
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,41053,tt0050870,hi,Pyaasa,"Vijay, a destitute poet, searches for true love while attempting to get his work published. With the assistance of two women in his life, his dream comes true - but at a cost that causes Vijay to rethink his worldview.",0.439683,/aK52N3P5wVK3AEbYY9pWPhnHyhg.jpg,"[{'name': 'Guru Dutt Films Pvt. Ltd.', 'id': 78246}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1957-02-19,0,146,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Pyaasa,False,7.6,13
False,,75,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",http://www.wanted-thefilm.com/,22717,tt1084972,en,वांटेड,"Radhe is a hardcore gangster. A sharpshooter with a sharp brain, he works for Gani Bhai, the dreaded Mafioso, but on his own terms. Totally fearless, Radhe single handedly eliminates Gani Bhai's enemies one by one; making more enemies than he bargained for.",4.450762,/68h6Tl4KCGa6u51wntZzznV85Tp.jpg,"[{'name': 'Sahara One Motion Pictures', 'id': 1842}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2009-09-18,134,129,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,"Mafia wants him DEAD !, Police wants him ALIVE !!",Wanted,False,5.2,32
False,,2300000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,11807,tt1093370,hi,Jab We Met,"Depressed after the passing of his father, Dharamraj; as well as his gorgeous girlfriend ditching him, Mumbai-based businessman Aditya Kashyap takes a BEST bus, goes to Chatrapati Shivaji Train Terminus, and boards a train. This is where he meets Geet Kaur Dhillon, who is returning home to Bhatinda, and who pays for his ticket. At Bar Nagar, he decides to leave, but she follows him, missing her train. They manage to get a ride to Ratlam, miss the train again, but eventually make it to Bhatinda. Once there, he gets to meet her family; her pretty sister, Roop; as well as her to-be betrothed, Manjeet Singh Mann. Before the engagement could be finalized, she manages to convince her family that she wants to marry Aditya, and they welcome him with open arms. Before he could take stock of these new developments, she elopes with him - not to get married - but to re-locate to Manali - where her true love, Anshuman, is waiting, and who she hopes to get married to.",3.959411,/4G0PDf9uKtzk9KTs2OhjOXxJfc6.jpg,"[{'name': 'Shree Ashtavinayak Cinevision Ltd', 'id': 3748}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-10-26,4600000,145,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Jab We Met,False,7.2,55
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",,59239,tt0054073,bn,মেঘে ঢাকা তারা,"The tragic story of the beautiful daughter of a middle-class refugee family from East Pakistan. Neeta, the protagonist, sacrifices everything for her unappreciative family.",0.505948,/lAyHm3gwKSguWJC64NJZmScJMjj.jpg,"[{'name': 'Chitrakalpa', 'id': 81289}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1960-12-31,0,134,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}]",Released,,The Cloud-Capped Star,False,7.3,6
False,,0,"[{'id': 18, 'name': 'Drama'}]",,53767,tt0052954,hi,Kaagaz Ke Phool,"The film tells, in flashback, the story of Suresh Sinha (Guru Dutt), a famous film director and his relationship with an aspiring actress.",0.177365,/hYF6tbv1FApWrFz0iiQAicfehWL.jpg,"[{'name': 'Guru Dutt Films Pvt. Ltd.', 'id': 78246}, {'name': 'Ajanta Pictures', 'id': 95040}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1959-02-01,0,148,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Kaagaz Ke Phool,False,6.5,5
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,54966,tt0067546,ur,Pakeezah,"This movie is about the tawaif Sahibjaan (Meena Kumari), who is born to a courtesan, Nargis (also Meena Kumari). After being spurned by her lover Shahabuddin's (Ashok Kumar) family, Nargis is driven to a graveyard where she gives birth to Sahibjaan secretly. Nargis dies during childbirth and her sister Nawabjaan (Veena)- a brothel madam - brings her up as her own. Unable to break away from the vicious circle, Sahibjaan grows up to be a beautiful and popular dancer/singer. Forest ranger Salim Ahmed Khan (Raaj Kumar), enthralled by her beauty and innocence, eventually convinces her to elope with him, which she does. But trials and tribulations await Sahibjaan as she is recognized by men wherever she goes in the company of Salim.",0.00222,/iI0KzzHlfUrr0l2TLuzvzbbLkdp.jpg,"[{'name': 'Mahal Pictures Pvt. Ltd.', 'id': 65151}, {'name': 'Sangeeta Enterprises', 'id': 68407}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1972-09-10,0,146,"[{'iso_639_1': 'ur', 'name': 'اردو'}]",Released,,Pakeezah,False,8,4
False,,0,"[{'id': 16, 'name': 'Animation'}]",,267523,tt0938780,en,Printed Rainbow,A matchbox collection unites a lonely woman and her cat.,0.109412,/qGokYJVEuynMERHkiJFzqFtwLbz.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2006-05-20,0,15,[],Released,,Printed Rainbow,False,5.8,3
False,,0,"[{'id': 18, 'name': 'Drama'}]",,35867,tt0065417,bn,অরণ্যের দিনরাত্রি,"Four friends from Calcutta who have very different personalities make a holiday excursion into the country, to a tiny village in the state of Bihar where they set themselves up in a bungalow. A series of minor events, all connected to their respective reactions to their new environment, reveals their characters more deeply.",1.67554,/qd8klB7sHKzTBAm6jBbpKXAaXUH.jpg,"[{'name': 'Priya Films', 'id': 5582}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1970-01-16,0,115,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}]",Released,,Days and Nights in the Forest,False,7.2,5
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",http://www.erosentertainment.com/cheenikum/,16576,tt0976026,hi,Cheeni Kum,"The movie, featuring Amitabh Bachchan in yet another brilliant performance, not just entertains you with its sarcastic humour, it also touches your heart with its emotional moments. The film has no pretension of being a laugh riot. It charts a narrow course by telling a bittersweet tale of romance between a 64-year-old man and a 34 year-old woman.",1.014387,/i9mS5zsADV0qcg7bFLejc57zUPz.jpg,"[{'name': 'Eros International', 'id': 3653}, {'name': 'People Tree Films', 'id': 11791}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-05-25,0,136,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Cheeni Kum,False,6.4,5
False,,4700000,"[{'id': 18, 'name': 'Drama'}]",,15772,tt0499375,hi,गुरु,"Gurukant Desai hails from Idhar, a small village in Gujarat, but dreams of setting up his own business in Mumbai. After he returns from Turkey, he marries Sujatha for getting the dowry and arrives in Mumbai to start his business. This film chronicles the obstacles he meets, his subsequent rise and the huge backlash he receives when it is revealed that he used unethical means to rise in the business circuit.",2.925476,/m7VJcMIzjcGDU0H69nzN3A5rl4F.jpg,"[{'name': 'Madras Talkies', 'id': 3118}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-01-12,31000000,166,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,The life of the most controversial man of the year.,Guru,False,6.7,24
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,14159,tt0986213,hi,Aaja Nachle,"Dia is a divorced mom living in New York and must go back to India after she receives news that her guru is on his death bed. When she arrives she finds he is gone and has left her the responsibility of saving and reviving the Ajanta Theater where she used to dance. The problem is that the political officers want it torn down and turned into a shopping mall. The storyline follows Dia and her challenge to stand up for what she believes in and fight the cause to the end, while trying to win back the love and support of the people of the town whom she walked out on ten years prior.",5.097788,/purrtSxuD7cxXRxsZCBSdzaXaxT.jpg,"[{'name': 'Yash Raj Films', 'id': 1569}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-11-30,3800000,146,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,She's Back!,Aaja Nachle,False,6,10
False,,0,"[{'id': 18, 'name': 'Drama'}]",,86303,tt0056537,bn,সুবর্ণরেখা,"Made in 1962 (but not released until 1965), Bengali director Ritwik Ghatak’s film starts soon after the 1947 partition of Bengal. At a socialist refugee colony, Ishwar and his younger sister, Sita, adopt a low-caste boy, Abhiram, who has been separated from his mother. To keep the two children from poverty, Ishwar abandons the colony to take an administrative job at an iron mill. Years pass. During one school vacation, the now-grown Sita and Abhiram acknowledge their love for each other. Ishwar, turned grimly bourgeois, opposes their match, and his interference leads to disaster for all three.",0.119106,/AOvgW53aqDnPZW9NPrYRDbl0E0.jpg,"[{'name': 'j.j. films', 'id': 87589}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1965-10-13,0,143,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}]",Released,The Golden Thread,Subarnarekha,False,7.7,3
False,,9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://idiotsacademy.zapak.com/idiotsmain.php,20453,tt1187043,hi,3 Idiots,"In the tradition of “Ferris Bueller’s Day Off” comes this refreshing comedy about a rebellious prankster with a crafty mind and a heart of gold. Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",7.675621,/wbE5SRTZFtQxgj2nIo4HJpQDk0k.jpg,"[{'name': 'Vidhu Vinod Chopra Productions', 'id': 3781}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2009-12-23,70000000,170,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Don't BE A STUPID BE AN I.D.I.O.T.,3 Idiots,False,7.8,850
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",,4253,tt0378072,hi,Hum Tum,"Hum Tum (Hindi: हम तुम, translation: You and Me, Urdu: ہم تم) is a Bollywood movie, released in India on May 28, 2004, directed by Kunal Kohli and produced by Aditya Chopra and Yash Chopra. The movie stars Saif Ali Khan and Rani Mukerji in the lead roles.",2.58331,/45qmzY5vFqj8kTVExz6JM5zcKtX.jpg,"[{'name': 'Yash Raj Films', 'id': 1569}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2004-05-28,0,142,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Hum Tum,False,6.1,23
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,271677,tt0347167,hi,The Hero: Love Story of a Spy,"Arun Khanna is a spy for the Indian government whose aid is enlisted to stop ISI Chief Ishak Khan. Khan is trying to build a nuclear bomb with which he can liberate Kashmir from the Indians. A battle of wits ensues. When Khan detonates a bomb at Khanna's engagement party to a fellow spy, Khanna's resolve is only strengthened. Now not only does he have to fight Khan, but he also has to track down his missing fiancee.",0.735283,/mtXEssCOtK9bi2mZ92gAd36U0F9.jpg,"[{'name': 'Time Movies', 'id': 93020}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2003-04-10,0,160,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Love story of a spy,The Hero: Love Story of a Spy,False,5,5
